crop,year,obs_mean_suit,cf_mean_suit,obs_area_km2,cf_area_km2
Dry Pea,2014,1.0034364261168385,1.002290950744559,297.5309987284551,198.9173089830427
Dry Pea,2015,1.0040091638029782,1.0034364261168385,395.49506220611363,296.75054324066696
Dry Pea,2016,1.013745704467354,1.0103092783505154,1586.6641881249577,1290.9542485031561
Dry Pea,2017,1.0234822451317296,1.0217640320733103,1984.7601589888925,1786.4945901418128
Dry Pea,2018,1.0349369988545247,1.0423825887743414,2779.248593933961,3079.7742044229167
Winter Rape,1979,1.0,1.0,0.0,0.0
Winter Rape,1980,1.0,1.0,0.0,0.0
Winter Rape,1981,1.0,1.0,0.0,0.0
Winter Rape,1982,1.0,1.0,0.0,0.0
Winter Rape,1983,1.0017182130584192,1.0017182130584192,297.5346201407562,297.5346201407562
Winter Rape,1984,1.0005727376861397,1.0005727376861397,99.00527462911454,99.00527462911454
Winter Rape,1985,1.004581901489118,1.004581901489118,694.4636878925817,694.4636878925817
Winter Rape,1986,1.0,1.0,0.0,0.0
Winter Rape,1987,1.0011454753722795,1.0011454753722795,99.00527462911454,99.00527462911454
Winter Rape,1988,1.0,1.0,0.0,0.0
Winter Rape,1989,1.0017182130584192,1.0017182130584192,198.01054925822908,198.01054925822908
Winter Rape,1990,1.0028636884306987,1.0028636884306987,198.01054925822908,198.01054925822908
Winter Rape,1991,1.0,1.0,0.0,0.0
Winter Rape,1992,1.0063001145475372,1.0063001145475372,595.0695426593811,595.0695426593811
Winter Rape,1993,1.0057273768613975,1.0057273768613975,495.80471871462595,495.80471871462595
Winter Rape,1994,1.002290950744559,1.002290950744559,198.01054925822908,198.01054925822908
Winter Rape,1995,1.0,1.0,0.0,0.0
Winter Rape,1996,1.0,1.0,0.0,0.0
Winter Rape,1997,1.0,1.0,0.0,0.0
Winter Rape,1998,1.0177548682703321,1.0177548682703321,1586.547847302488,1586.547847302488
Winter Rape,1999,1.0,1.0,0.0,0.0
Winter Rape,2000,1.0,1.0,0.0,0.0
Winter Rape,2001,1.0005727376861397,1.0017182130584192,99.00527462911454,198.01054925822908
Winter Rape,2002,1.0040091638029782,1.002290950744559,397.05899340115207,197.48783476009163
Winter Rape,2003,1.0166093928980526,1.006872852233677,1685.4186712937512,693.9451936221816
Winter Rape,2004,1.0085910652920962,1.0040091638029782,694.9809726524281,297.1457495366702
Winter Rape,2005,1.0154639175257731,1.0120274914089347,1288.879371791127,1189.4885531028908
Winter Rape,2006,1.006872852233677,1.0011454753722795,793.8560176786082,198.14047490755567
Winter Rape,2007,1.0005727376861397,1.0017182130584192,99.00527462911454,99.00527462911454
Winter Rape,2008,1.0040091638029782,1.0257731958762886,495.0242608494278,2776.275754287877
Winter Rape,2009,1.0080183276059564,1.043528064146621,791.6478970752911,3965.6391729234974
Winter Rape,2010,1.0028636884306987,1.006872852233677,198.14047490755567,494.6335842967618
Winter Rape,2011,1.0005727376861397,1.0017182130584192,99.13520027844113,99.00527462911454
Winter Rape,2012,1.0051546391752577,1.0074455899198167,495.80471871462595,793.5988881710227
Winter Rape,2013,1.0080183276059564,1.0103092783505154,793.3399432162635,1091.6513974325067
Winter Rape,2014,1.011454753722795,1.0028636884306987,892.3452178453779,198.01054925822908
Winter Rape,2015,1.0011454753722795,1.009163802978236,197.61776040941822,792.5570750416041
Winter Rape,2016,1.0126002290950744,1.0177548682703321,1090.9978402625918,1685.034025275521
Winter Rape,2017,1.0011454753722795,1.0,99.39414523320055,0.0
Winter Rape,2018,1.0126002290950744,1.020045819014891,795.795833065018,1588.2311331997066
Spring Rape,1979,1.1827033218785796,1.1827033218785796,15799.957992337204,15799.957992337204
Spring Rape,1980,1.1758304696449027,1.1758304696449027,14149.747721608659,14149.747721608659
Spring Rape,1981,1.2182130584192439,1.2182130584192439,16922.634837546473,16922.634837546473
Spring Rape,1982,1.1781214203894617,1.1781214203894617,15924.187772246976,15924.187772246976
Spring Rape,1983,1.172966781214204,1.172966781214204,15534.180344976543,15534.180344976543
Spring Rape,1984,1.1494845360824741,1.1494845360824741,12868.41594071137,12868.41594071137
Spring Rape,1985,1.1821305841924399,1.1821305841924399,15047.585936396365,15047.585936396365
Spring Rape,1986,1.186139747995418,1.186139747995418,16532.824442893856,16532.824442893856
Spring Rape,1987,1.1827033218785796,1.1827033218785796,15939.086417349097,15939.086417349097
Spring Rape,1988,1.2176403207331041,1.2176403207331041,17715.858966761916,17715.858966761916
Spring Rape,1989,1.2124856815578464,1.2124856815578464,18404.02356038007,18404.02356038007
Spring Rape,1990,1.147766323024055,1.147766323024055,11759.313156873015,11759.313156873015
Spring Rape,1991,1.2124856815578464,1.2124856815578464,15843.537729216343,15843.537729216343
Spring Rape,1992,1.2079037800687284,1.2079037800687284,18203.48856357523,18203.48856357523
Spring Rape,1993,1.1827033218785796,1.1827033218785796,16326.203548114565,16326.203548114565
Spring Rape,1994,1.2073310423825887,1.2073310423825887,16425.26195142512,16425.26195142512
Spring Rape,1995,1.1804123711340206,1.1804123711340206,13857.581772302128,13857.581772302128
Spring Rape,1996,1.20446735395189,1.20446735395189,16033.140417159671,16033.140417159671
Spring Rape,1997,1.2142038946162657,1.2142038946162657,16827.784494179927,16827.784494179927
Spring Rape,1998,1.2846506300114549,1.2846506300114549,20063.28976252001,20063.28976252001
Spring Rape,1999,1.2222222222222223,1.2817869415807561,17900.658842101908,22982.584339263747
Spring Rape,2000,1.2623138602520045,1.2193585337915236,18101.450971899314,15530.223100122126
Spring Rape,2001,1.2336769759450172,1.2399770904925544,16917.669367079776,17811.909601327126
Spring Rape,2002,1.3528064146620848,1.236540664375716,27353.3006327453,17804.1666291067
Spring Rape,2003,1.2617411225658648,1.2210767468499428,20553.48178371606,17216.157708544233
Spring Rape,2004,1.263459335624284,1.2096219931271477,20554.175698839994,15443.093202808806
Spring Rape,2005,1.2800687285223367,1.229667812142039,21719.381607615163,16729.787755565874
Spring Rape,2006,1.263459335624284,1.2474226804123711,18775.90939808111,17717.137508446503
Spring Rape,2007,1.2915234822451318,1.2359679266895762,21424.843894236954,17125.31025268944
Spring Rape,2008,1.2989690721649485,1.236540664375716,23264.481819101064,18208.13403314285
Spring Rape,2009,1.2806414662084764,1.2405498281786942,22323.14285217013,18991.712408831467
Spring Rape,2010,1.2754868270332187,1.2308132875143185,19780.437704319484,15339.529752570446
Spring Rape,2011,1.1821305841924399,1.1804123711340206,14529.531090840312,13466.126484393113
Spring Rape,2012,1.2124856815578464,1.1735395189003437,18131.881303939987,14342.31315297329
Spring Rape,2013,1.238831615120275,1.2376861397479955,16821.109850749148,17121.859461421132
Spring Rape,2014,1.2222222222222223,1.2193585337915236,17803.752553038874,17123.808634556004
Spring Rape,2015,1.2731958762886597,1.2348224513172967,21425.675406761293,17824.993942040055
Spring Rape,2016,1.2783505154639174,1.238831615120275,19378.748591703257,17024.48122729657
Spring Rape,2017,1.2697594501718212,1.2210767468499428,21433.153056350813,17321.90019092251
Spring Rape,2018,1.2823596792668959,1.2766323024054982,22223.698875108406,19973.93184903731
